PID,x0,xf,E0,Ef
750,-0.379583,506854,100,100
751,-0.379583,509187,100,100
752,-0.379583,508494,100,100
753,-0.379583,507205,100,100
754,-0.379583,506883,100,100
755,-0.379583,509744,100,100
756,-0.379583,506340,100,100
757,-0.379583,505555,100,100
758,-0.379583,509540,100,100
759,-0.379583,506756,100,100
760,-0.379583,508993,100,100
761,-0.379583,508388,100,100
762,-0.379583,509215,100,100
763,-0.379583,506874,100,100
764,-0.379583,507268,100,100
765,-0.379583,508635,100,100
766,-0.379583,505732,100,100
767,-0.379583,506122,100,100
768,-0.379583,505623,100,100
769,-0.379583,506830,100,100
770,-0.379583,508141,100,100
771,-0.379583,507559,100,100
772,-0.379583,509363,100,100
773,-0.379583,507011,100,100
774,-0.379583,506332,100,100
775,-0.379583,505149,100,100
776,-0.379583,509090,100,100
777,-0.379583,508450,100,100
778,-0.379583,505360,100,100
779,-0.379583,507506,100,100
780,-0.379583,509996,100,100
781,-0.379583,510055,100,100
782,-0.379583,508801,100,100
783,-0.379583,508225,100,100
784,-0.379583,507146,100,100
785,-0.379583,507122,100,100
786,-0.379583,507153,100,100
787,-0.379583,508943,100,100
788,-0.379583,505935,100,100
789,-0.379583,507497,100,100
790,-0.379583,505556,100,100
791,-0.379583,509018,100,100
792,-0.379583,507316,100,100
793,-0.379583,506619,100,100
794,-0.379583,506023,100,100
795,-0.379583,508413,100,100
796,-0.379583,507088,100,100
797,-0.379583,505685,100,100
798,-0.379583,506029,100,100
799,-0.379583,504687,100,100
800,-0.379583,507169,100,100
801,-0.379583,507518,100,100
802,-0.379583,503870,100,100
803,-0.379583,505786,100,100
804,-0.379583,507910,100,100
805,-0.379583,510183,100,100
806,-0.379583,507041,100,100
807,-0.379583,505707,100,100
808,-0.379583,506358,100,100
809,-0.379583,507096,100,100
810,-0.379583,506322,100,100
811,-0.379583,506773,100,100
812,-0.379583,505943,100,100
813,-0.379583,507593,100,100
814,-0.379583,509716,100,100
815,-0.379583,506248,100,100
816,-0.379583,509552,100,100
817,-0.379583,509847,100,100
818,-0.379583,507476,100,100
819,-0.379583,506053,100,100
820,-0.379583,508489,100,100
821,-0.379583,508034,100,100
822,-0.379583,509415,100,100
823,-0.379583,506389,100,100
824,-0.379583,508724,100,100
825,-0.379583,507967,100,100
826,-0.379583,510161,100,100
827,-0.379583,506403,100,100
828,-0.379583,508894,100,100
829,-0.379583,507500,100,100
830,-0.379583,506581,100,100
831,-0.379583,507418,100,100
832,-0.379583,509166,100,100
833,-0.379583,505350,100,100
834,-0.379583,507344,100,100
835,-0.379583,507690,100,100
836,-0.379583,508282,100,100
837,-0.379583,507834,100,100
838,-0.379583,508565,100,100
839,-0.379583,508766,100,100
840,-0.379583,507044,100,100
841,-0.379583,506457,100,100
842,-0.379583,508565,100,100
843,-0.379583,506382,100,100
844,-0.379583,509571,100,100
845,-0.379583,506495,100,100
846,-0.379583,509943,100,100
847,-0.379583,508074,100,100
848,-0.379583,506748,100,100
849,-0.379583,507580,100,100
850,-0.379583,506450,100,100
851,-0.379583,509927,100,100
852,-0.379583,507597,100,100
853,-0.379583,508774,100,100
854,-0.379583,507472,100,100
855,-0.379583,509273,100,100
856,-0.379583,508470,100,100
857,-0.379583,509234,100,100
858,-0.379583,508264,100,100
859,-0.379583,506355,100,100
860,-0.379583,508989,100,100
861,-0.379583,504402,100,100
862,-0.379583,508265,100,100
863,-0.379583,509056,100,100
864,-0.379583,507980,100,100
865,-0.379583,509131,100,100
866,-0.379583,507116,100,100
867,-0.379583,505580,100,100
868,-0.379583,508323,100,100
869,-0.379583,509396,100,100
870,-0.379583,505922,100,100
871,-0.379583,508968,100,100
872,-0.379583,506051,100,100
873,-0.379583,509018,100,100
874,-0.379583,506643,100,100
875,-0.379583,508632,100,100
876,-0.379583,506105,100,100
