PID,weight,x,y,z,vx,vy,vz
5,1,5.48308e+11,-7.58937e+11,-2.93842e+11,4.39361e+07,4.44967e+07,1.91359e+07
5,1,5.50924e+11,-7.65514e+11,-2.87902e+11,4.68128e+07,4.2759e+07,1.83892e+07
5,1,5.48219e+11,-7.60291e+11,-2.89896e+11,4.95963e+07,4.07905e+07,1.76931e+07
5,1,5.54118e+11,-7.58194e+11,-2.89689e+11,5.22904e+07,3.85762e+07,1.70454e+07
5,1,5.52644e+11,-7.61789e+11,-2.85811e+11,5.48886e+07,3.61009e+07,1.6446e+07
5,1,5.51934e+11,-7.57112e+11,-2.86857e+11,5.73731e+07,3.33523e+07,1.58996e+07
5,1,5.53412e+11,-7.61699e+11,-2.86706e+11,5.97154e+07,3.03255e+07,1.54145e+07
5,1,5.56268e+11,-7.60525e+11,-2.85278e+11,6.18792e+07,2.7026e+07,1.50004e+07
5,1,5.53026e+11,-7.57005e+11,-2.88832e+11,6.38238e+07,2.34733e+07,1.46653e+07
5,1,5.54107e+11,-7.63146e+11,-2.88003e+11,6.55089e+07,1.9701e+07,1.44134e+07
5,1,5.59078e+11,-7.63479e+11,-2.86513e+11,6.69003e+07,1.57524e+07,1.42459e+07
5,1,5.61764e+11,-7.62896e+11,-2.85753e+11,6.79732e+07,1.1673e+07,1.41614e+07
5,1,5.56806e+11,-7.59525e+11,-2.87844e+11,6.87127e+07,7.50147e+06,1.41579e+07
5,1,5.60199e+11,-7.6212e+11,-2.85966e+11,6.91102e+07,3.26606e+06,1.42332e+07
5,1,5.63863e+11,-7.61256e+11,-2.9156e+11,6.91585e+07,-1.01179e+06,1.43864e+07
5,1,5.63726e+11,-7.59477e+11,-2.91665e+11,6.88499e+07,-5.30926e+06,1.46193e+07
5,1,5.64312e+11,-7.62756e+11,-2.85679e+11,6.81767e+07,-9.59391e+06,1.49368e+07
5,1,5.63235e+11,-7.61025e+11,-2.86634e+11,6.71366e+07,-1.38202e+07,1.53463e+07
5,1,5.5921e+11,-7.56897e+11,-2.83801e+11,6.57368e+07,-1.79319e+07,1.58553e+07
5,1,5.66976e+11,-7.58268e+11,-2.87602e+11,6.39971e+07,-2.187e+07,1.64675e+07
5,1,5.66482e+11,-7.57576e+11,-2.90953e+11,6.19475e+07,-2.5583e+07,1.71812e+07
5,1,5.62536e+11,-7.58271e+11,-2.88438e+11,5.962e+07,-2.90386e+07,1.79885e+07
5,1,5.68049e+11,-7.58032e+11,-2.86516e+11,5.70375e+07,-3.22296e+07,1.88775e+07
5,1,5.65282e+11,-7.65048e+11,-2.88415e+11,5.42046e+07,-3.51679e+07,1.98337e+07
5,1,5.64755e+11,-7.60012e+11,-2.84596e+11,5.11123e+07,-3.78682e+07,2.0842e+07
5,1,5.66178e+11,-7.63102e+11,-2.86826e+11,4.7753e+07,-4.03291e+07,2.18877e+07
5,1,5.69979e+11,-7.6652e+11,-2.85279e+11,4.4138e+07,-4.25253e+07,2.29575e+07
5,1,5.64222e+11,-7.67261e+11,-2.84522e+11,4.03028e+07,-4.44169e+07,2.40404e+07
5,1,5.71769e+11,-7.66367e+11,-2.87382e+11,3.62958e+07,-4.59669e+07,2.51277e+07
5,1,5.69126e+11,-7.65154e+11,-2.87914e+11,3.21619e+07,-4.71519e+07,2.62122e+07
5,1,5.68198e+11,-7.6147e+11,-2.70146e+11,4.1311e+07,4.68903e+07,1.7205e+07
5,1,5.66008e+11,-7.5679e+11,-2.7099e+11,4.47418e+07,4.51705e+07,1.60025e+07
5,1,5.66243e+11,-7.56795e+11,-2.69784e+11,4.80103e+07,4.31908e+07,1.48401e+07
5,1,5.67155e+11,-7.60024e+11,-2.7224e+11,5.10708e+07,4.09924e+07,1.37315e+07
5,1,5.66865e+11,-7.57034e+11,-2.68885e+11,5.39137e+07,3.85967e+07,1.26926e+07
5,1,5.66164e+11,-7.61507e+11,-2.64184e+11,5.65527e+07,3.60015e+07,1.1737e+07
5,1,5.74826e+11,-7.62182e+11,-2.69277e+11,5.90032e+07,3.31926e+07,1.08726e+07
5,1,5.72374e+11,-7.55768e+11,-2.69064e+11,6.12653e+07,3.01629e+07,1.01019e+07
5,1,5.69929e+11,-7.60069e+11,-2.72201e+11,6.33208e+07,2.69267e+07,9.42481e+06
5,1,5.72846e+11,-7.61558e+11,-2.70397e+11,6.51419e+07,2.35211e+07,8.84201e+06
5,1,5.71787e+11,-7.56906e+11,-2.63986e+11,6.67045e+07,1.9994e+07,8.35638e+06
5,1,5.70397e+11,-7.60825e+11,-2.71761e+11,6.79969e+07,1.63861e+07,7.97211e+06
5,1,5.75457e+11,-7.56291e+11,-2.70356e+11,6.9019e+07,1.27183e+07,7.69238e+06
5,1,5.77122e+11,-7.5852e+11,-2.65303e+11,6.97756e+07,8.9901e+06,7.51745e+06
5,1,5.79374e+11,-7.59383e+11,-2.70453e+11,7.02676e+07,5.19204e+06,7.44422e+06
5,1,5.76716e+11,-7.54084e+11,-2.67038e+11,7.0489e+07,1.32279e+06,7.46703e+06
5,1,5.81642e+11,-7.56565e+11,-2.68101e+11,7.043e+07,-2.59695e+06,7.57914e+06
5,1,5.77217e+11,-7.54799e+11,-2.6635e+11,7.00845e+07,-6.52355e+06,7.77408e+06
5,1,5.79513e+11,-7.57178e+11,-2.70691e+11,6.94555e+07,-1.04042e+07,8.04692e+06
5,1,5.76338e+11,-7.53762e+11,-2.7108e+11,6.85532e+07,-1.41973e+07,8.39495e+06
5,1,5.80353e+11,-7.59318e+11,-2.70433e+11,6.73864e+07,-1.78865e+07,8.81752e+06
5,1,5.84154e+11,-7.56623e+11,-2.65991e+11,6.59559e+07,-2.1476e+07,9.31519e+06
5,1,5.85645e+11,-7.5414e+11,-2.69112e+11,6.42558e+07,-2.49704e+07,9.88843e+06
5,1,5.78817e+11,-7.61087e+11,-2.6275e+11,6.22851e+07,-2.83537e+07,1.05368e+07
5,1,5.86928e+11,-7.55433e+11,-2.65136e+11,6.00593e+07,-3.15842e+07,1.12594e+07
5,1,5.85286e+11,-7.59789e+11,-2.67558e+11,5.76109e+07,-3.46104e+07,1.20553e+07
5,1,5.85164e+11,-7.61918e+11,-2.69496e+11,5.49745e+07,-3.7396e+07,1.29244e+07
5,1,5.86558e+11,-7.6051e+11,-2.63413e+11,5.21689e+07,-3.99314e+07,1.3866e+07
5,1,5.8586e+11,-7.63481e+11,-2.61907e+11,4.91927e+07,-4.22255e+07,1.48771e+07
5,1,5.82057e+11,-7.59086e+11,-2.6412e+11,4.6038e+07,-4.42846e+07,1.59512e+07
5,1,5.85213e+11,-7.5717e+11,-2.64054e+11,4.27104e+07,-4.60992e+07,1.70786e+07
5,1,5.84437e+11,-7.64046e+11,-2.67505e+11,3.9236e+07,-4.76476e+07,1.82485e+07
5,1,5.87963e+11,-7.65604e+11,-2.66503e+11,3.56494e+07,-4.89098e+07,1.94506e+07
5,1,5.90592e+11,-7.58667e+11,-2.61121e+11,3.19726e+07,-4.98767e+07,2.06759e+07
5,1,5.89291e+11,-7.62399e+11,-2.47783e+11,4.29349e+07,4.45078e+07,2.05977e+07
5,1,5.83784e+11,-7.59489e+11,-2.4665e+11,4.69313e+07,4.21943e+07,1.94618e+07
5,1,5.91588e+11,-7.64946e+11,-2.49151e+11,5.06491e+07,3.95595e+07,1.8345e+07
5,1,5.84458e+11,-7.62518e+11,-2.48746e+11,5.40613e+07,3.66429e+07,1.72622e+07
5,1,5.92997e+11,-7.59969e+11,-2.5173e+11,5.71691e+07,3.34581e+07,1.62303e+07
5,1,5.9333e+11,-7.56803e+11,-2.53239e+11,5.9979e+07,3.00023e+07,1.52638e+07
5,1,5.93094e+11,-7.58033e+11,-2.47252e+11,6.24841e+07,2.62777e+07,1.43743e+07
5,1,5.86973e+11,-7.62209e+11,-2.4922e+11,6.46613e+07,2.23071e+07,1.35734e+07
5,1,5.95398e+11,-7.61911e+11,-2.50907e+11,6.64806e+07,1.81366e+07,1.28736e+07
5,1,5.9054e+11,-7.576e+11,-2.52246e+11,6.79178e+07,1.38242e+07,1.22879e+07
5,1,5.93127e+11,-7.59088e+11,-2.48557e+11,6.89615e+07,9.42511e+06,1.18264e+07
5,1,5.92626e+11,-7.585e+11,-2.50184e+11,6.9612e+07,4.98146e+06,1.1493e+07
5,1,5.92081e+11,-7.62403e+11,-2.48865e+11,6.98748e+07,520125,1.12856e+07
5,1,5.93586e+11,-7.5819e+11,-2.50052e+11,6.97548e+07,-3.94334e+06,1.11987e+07
5,1,5.92563e+11,-7.611e+11,-2.51085e+11,6.9252e+07,-8.39756e+06,1.12278e+07
5,1,5.98076e+11,-7.61935e+11,-2.50152e+11,6.83622e+07,-1.28269e+07,1.13709e+07
5,1,5.94678e+11,-7.63216e+11,-2.50004e+11,6.70798e+07,-1.72033e+07,1.16297e+07
5,1,5.97096e+11,-7.62191e+11,-2.52027e+11,6.54055e+07,-2.14815e+07,1.20072e+07
5,1,6.01154e+11,-7.62227e+11,-2.52207e+11,6.33541e+07,-2.55991e+07,1.25052e+07
5,1,5.99539e+11,-7.58346e+11,-2.44861e+11,6.0959e+07,-2.94866e+07,1.31226e+07
5,1,6.03732e+11,-7.6318e+11,-2.46461e+11,5.82669e+07,-3.30834e+07,1.38546e+07
5,1,6.03041e+11,-7.64444e+11,-2.50454e+11,5.5323e+07,-3.63545e+07,1.46946e+07
5,1,5.98583e+11,-7.5742e+11,-2.46869e+11,5.2152e+07,-3.92968e+07,1.56351e+07
5,1,6.02015e+11,-7.61792e+11,-2.44195e+11,4.87505e+07,-4.19266e+07,1.66696e+07
5,1,6.04552e+11,-7.6446e+11,-2.45863e+11,4.50985e+07,-4.4256e+07,1.77927e+07
5,1,6.04237e+11,-7.60571e+11,-2.44679e+11,4.11859e+07,-4.62726e+07,1.89989e+07
5,1,6.04923e+11,-7.67571e+11,-2.48569e+11,3.70354e+07,-4.79375e+07,2.02827e+07
5,1,6.03132e+11,-7.6757e+11,-2.45863e+11,3.27041e+07,-4.9202e+07,2.16366e+07
5,1,6.01574e+11,-7.60676e+11,-2.33755e+11,4.31738e+07,4.28418e+07,2.36024e+07
5,1,6.07868e+11,-7.64738e+11,-2.28264e+11,4.73702e+07,4.06301e+07,2.1915e+07
5,1,6.04181e+11,-7.5883e+11,-2.30613e+11,5.13071e+07,3.79857e+07,2.02696e+07
5,1,6.041e+11,-7.61741e+11,-2.35436e+11,5.49302e+07,3.49578e+07,1.86843e+07
5,1,6.02679e+11,-7.65813e+11,-2.29359e+11,5.82146e+07,3.15783e+07,1.71772e+07
5,1,6.03817e+11,-7.59892e+11,-2.27916e+11,6.11505e+07,2.78599e+07,1.57633e+07
5,1,6.06277e+11,-7.65554e+11,-2.26743e+11,6.37242e+07,2.38111e+07,1.44531e+07
5,1,6.0728e+11,-7.64551e+11,-2.32275e+11,6.59093e+07,1.9456e+07,1.32543e+07
5,1,6.09974e+11,-7.64231e+11,-2.34277e+11,6.76709e+07,1.48426e+07,1.21749e+07
5,1,6.07352e+11,-7.61515e+11,-2.30048e+11,6.89773e+07,1.00372e+07,1.12258e+07
5,1,6.06777e+11,-7.62925e+11,-2.31984e+11,6.98087e+07,5.11015e+06,1.04198e+07
5,1,6.10566e+11,-7.64022e+11,-2.28944e+11,7.01585e+07,127852,9.76792e+06
5,1,6.08049e+11,-7.59255e+11,-2.33769e+11,7.00308e+07,-4.84512e+06,9.27637e+06
5,1,6.10653e+11,-7.60889e+11,-2.27646e+11,6.94412e+07,-9.74055e+06,8.94597e+06
5,1,6.13123e+11,-7.61403e+11,-2.25899e+11,6.84169e+07,-1.44905e+07,8.7748e+06
5,1,6.15109e+11,-7.64266e+11,-2.29272e+11,6.69928e+07,-1.90423e+07,8.76187e+06
5,1,6.09905e+11,-7.64976e+11,-2.31447e+11,6.51988e+07,-2.33725e+07,8.90924e+06
5,1,6.10888e+11,-7.60931e+11,-2.33805e+11,6.305e+07,-2.74828e+07,9.22129e+06
5,1,6.15939e+11,-7.58792e+11,-2.26495e+11,6.05485e+07,-3.13774e+07,9.70217e+06
5,1,6.2e+11,-7.61138e+11,-2.25417e+11,5.76995e+07,-3.50389e+07,1.03531e+07
5,1,6.15342e+11,-7.62275e+11,-2.32764e+11,5.45271e+07,-3.84236e+07,1.11709e+07
5,1,6.19355e+11,-7.66401e+11,-2.32837e+11,5.10734e+07,-4.14802e+07,1.21477e+07
5,1,6.20665e+11,-7.59897e+11,-2.27039e+11,4.73791e+07,-4.41733e+07,1.32712e+07
5,1,6.21814e+11,-7.64319e+11,-2.27469e+11,4.34634e+07,-4.64909e+07,1.45254e+07
5,1,6.157e+11,-7.62497e+11,-2.31128e+11,3.93227e+07,-4.84308e+07,1.58926e+07
5,1,6.18525e+11,-7.62068e+11,-2.31374e+11,3.49476e+07,-4.99815e+07,1.73558e+07
5,1,6.21025e+11,-7.62759e+11,-2.14701e+11,4.2861e+07,4.24863e+07,2.46129e+07
5,1,6.21453e+11,-7.63645e+11,-2.15314e+11,4.6851e+07,4.03964e+07,2.31041e+07
5,1,6.23703e+11,-7.65299e+11,-2.11294e+11,5.06358e+07,3.78911e+07,2.16307e+07
5,1,6.17755e+11,-7.67961e+11,-2.10887e+11,5.41767e+07,3.49858e+07,2.02117e+07
5,1,6.18413e+11,-7.61083e+11,-2.11878e+11,5.74233e+07,3.17173e+07,1.88654e+07
5,1,6.22154e+11,-7.64901e+11,-2.15318e+11,6.03238e+07,2.81461e+07,1.76085e+07
5,1,6.25209e+11,-7.60721e+11,-2.10408e+11,6.28402e+07,2.43426e+07,1.64561e+07
5,1,6.20682e+11,-7.62202e+11,-2.11651e+11,6.49566e+07,2.03668e+07,1.54208e+07
5,1,6.22874e+11,-7.658e+11,-2.11156e+11,6.66768e+07,1.62514e+07,1.45115e+07
5,1,6.20593e+11,-7.65316e+11,-2.11275e+11,6.80106e+07,1.20021e+07,1.37326e+07
5,1,6.26196e+11,-7.63634e+11,-2.13141e+11,6.89614e+07,7.61307e+06,1.30843e+07
5,1,6.26296e+11,-7.64272e+11,-2.13118e+11,6.95205e+07,3.09122e+06,1.25644e+07
5,1,6.28126e+11,-7.66099e+11,-2.1257e+11,6.96723e+07,-1.52595e+06,1.21711e+07
5,1,6.27995e+11,-7.63448e+11,-2.11997e+11,6.94067e+07,-6.16842e+06,1.19047e+07
5,1,6.26384e+11,-7.63845e+11,-2.11379e+11,6.87295e+07,-1.07491e+07,1.17684e+07
5,1,6.30255e+11,-7.64164e+11,-2.16473e+11,6.76639e+07,-1.51884e+07,1.17661e+07
5,1,6.26943e+11,-7.65004e+11,-2.08682e+11,6.62411e+07,-1.94342e+07,1.19002e+07
5,1,6.28291e+11,-7.61378e+11,-2.12212e+11,6.44871e+07,-2.34684e+07,1.21709e+07
5,1,6.34441e+11,-7.59408e+11,-2.14342e+11,6.24148e+07,-2.72956e+07,1.25752e+07
5,1,6.30779e+11,-7.66007e+11,-2.13487e+11,6.00256e+07,-3.09233e+07,1.31084e+07
5,1,6.28782e+11,-7.68271e+11,-2.07701e+11,5.73212e+07,-3.43425e+07,1.37652e+07
5,1,6.30576e+11,-7.65751e+11,-2.07896e+11,5.43154e+07,-3.75227e+07,1.45408e+07
5,1,6.35994e+11,-7.63993e+11,-2.14913e+11,5.10367e+07,-4.04216e+07,1.54318e+07
5,1,6.32171e+11,-7.6755e+11,-2.1127e+11,4.75189e+07,-4.30015e+07,1.64348e+07
5,1,6.3159e+11,-7.65968e+11,-2.11714e+11,4.37898e+07,-4.52375e+07,1.7545e+07
5,1,6.34014e+11,-7.66404e+11,-2.08116e+11,3.98686e+07,-4.71138e+07,1.87536e+07
5,1,6.36498e+11,-7.66585e+11,-2.11281e+11,3.57773e+07,-4.86137e+07,2.00478e+07
5,1,6.36282e+11,-7.6572e+11,-2.10205e+11,3.15543e+07,-4.9716e+07,2.14115e+07
5,1,6.35483e+11,-7.71172e+11,-1.94312e+11,4.12385e+07,4.16965e+07,2.76359e+07
5,1,6.35794e+11,-7.62907e+11,-1.93887e+11,4.48645e+07,3.99928e+07,2.63286e+07
5,1,6.34742e+11,-7.67597e+11,-1.91975e+11,4.83978e+07,3.78981e+07,2.50334e+07
5,1,6.38052e+11,-7.63789e+11,-1.97503e+11,5.17884e+07,3.54196e+07,2.37592e+07
5,1,6.38933e+11,-7.66526e+11,-1.93488e+11,5.49721e+07,3.25868e+07,2.25211e+07
5,1,6.39952e+11,-7.64294e+11,-1.96631e+11,5.78863e+07,2.94477e+07,2.13392e+07
5,1,6.42455e+11,-7.67066e+11,-1.963e+11,6.0483e+07,2.60582e+07,2.0235e+07
5,1,6.35815e+11,-7.64211e+11,-1.97007e+11,6.27347e+07,2.24706e+07,1.92269e+07
5,1,6.38569e+11,-7.68326e+11,-1.89581e+11,6.46311e+07,1.87266e+07,1.83276e+07
5,1,6.44246e+11,-7.66448e+11,-1.9329e+11,6.61715e+07,1.48573e+07,1.75446e+07
5,1,6.44833e+11,-7.64395e+11,-1.96531e+11,6.73587e+07,1.08868e+07,1.68811e+07
5,1,6.42087e+11,-7.62315e+11,-1.95953e+11,6.81949e+07,6.83794e+06,1.63379e+07
5,1,6.4264e+11,-7.62938e+11,-1.93397e+11,6.86811e+07,2.73771e+06,1.59152e+07
5,1,6.42761e+11,-7.66748e+11,-1.90228e+11,6.88186e+07,-1.38015e+06,1.56132e+07
5,1,6.48386e+11,-7.66153e+11,-1.9544e+11,6.86119e+07,-5.47532e+06,1.54328e+07
5,1,6.44538e+11,-7.66716e+11,-1.9039e+11,6.80707e+07,-9.50487e+06,1.53754e+07
5,1,6.44921e+11,-7.66056e+11,-1.91977e+11,6.72095e+07,-1.34303e+07,1.54416e+07
5,1,6.48541e+11,-7.62818e+11,-1.89618e+11,6.60449e+07,-1.72248e+07,1.56308e+07
5,1,6.46537e+11,-7.67221e+11,-1.93152e+11,6.45899e+07,-2.0876e+07,1.59399e+07
5,1,6.47755e+11,-7.66622e+11,-1.95721e+11,6.28517e+07,-2.43816e+07,1.6363e+07
5,1,6.47494e+11,-7.67198e+11,-1.88011e+11,6.08333e+07,-2.77383e+07,1.68918e+07
5,1,6.45698e+11,-7.64941e+11,-1.93085e+11,5.85387e+07,-3.09337e+07,1.75169e+07
5,1,6.48693e+11,-7.65694e+11,-1.92958e+11,5.59763e+07,-3.39461e+07,1.82301e+07
5,1,6.4805e+11,-7.70753e+11,-1.88097e+11,5.3156e+07,-3.67521e+07,1.90253e+07
5,1,6.47823e+11,-7.69086e+11,-1.94888e+11,5.0084e+07,-3.93309e+07,1.99e+07
5,1,6.48506e+11,-7.66584e+11,-1.91039e+11,4.67648e+07,-4.1661e+07,2.08531e+07
5,1,6.53759e+11,-7.66546e+11,-1.93387e+11,4.32135e+07,-4.37114e+07,2.18836e+07
5,1,6.50284e+11,-7.67358e+11,-1.92036e+11,3.94695e+07,-4.54395e+07,2.29891e+07
5,1,6.52523e+11,-7.71621e+11,-1.92961e+11,3.55984e+07,-4.68021e+07,2.41645e+07
5,1,6.5523e+11,-7.7205e+11,-1.86659e+11,3.16762e+07,-4.77706e+07,2.54023e+07
5,1,6.50199e+11,-7.72409e+11,-1.72009e+11,4.04317e+07,3.66847e+07,3.46708e+07
5,1,6.57762e+11,-7.70617e+11,-1.72031e+11,4.41037e+07,3.52327e+07,3.31631e+07
5,1,6.53049e+11,-7.67478e+11,-1.74655e+11,4.76531e+07,3.33991e+07,3.16255e+07
5,1,6.54902e+11,-7.69951e+11,-1.73493e+11,5.10416e+07,3.11739e+07,3.00846e+07
5,1,6.55613e+11,-7.69726e+11,-1.69179e+11,5.42191e+07,2.85669e+07,2.85662e+07
5,1,6.59079e+11,-7.69807e+11,-1.73971e+11,5.71303e+07,2.56099e+07,2.70961e+07
5,1,6.53939e+11,-7.67569e+11,-1.73798e+11,5.97291e+07,2.2343e+07,2.56992e+07
5,1,6.5887e+11,-7.66071e+11,-1.67017e+11,6.19864e+07,1.87971e+07,2.43965e+07
5,1,6.58979e+11,-7.69938e+11,-1.7205e+11,6.3885e+07,1.49892e+07,2.32022e+07
5,1,6.5963e+11,-7.66075e+11,-1.69042e+11,6.54077e+07,1.09348e+07,2.2123e+07
5,1,6.61186e+11,-7.65209e+11,-1.65924e+11,6.65314e+07,6.66538e+06,2.11628e+07
5,1,6.59892e+11,-7.67703e+11,-1.67849e+11,6.7232e+07,2.23777e+06,2.03264e+07
5,1,6.60694e+11,-7.66273e+11,-1.71293e+11,6.74933e+07,-2.27366e+06,1.96204e+07
5,1,6.60794e+11,-7.69186e+11,-1.72584e+11,6.73131e+07,-6.7952e+06,1.9051e+07
5,1,6.64997e+11,-7.65646e+11,-1.67116e+11,6.66993e+07,-1.12718e+07,1.86207e+07
5,1,6.63166e+11,-7.69351e+11,-1.71027e+11,6.5661e+07,-1.56748e+07,1.83285e+07
5,1,6.63308e+11,-7.70428e+11,-1.64396e+11,6.41979e+07,-1.99953e+07,1.8172e+07
5,1,6.66664e+11,-7.72681e+11,-1.65611e+11,6.22996e+07,-2.42246e+07,1.81503e+07
5,1,6.65732e+11,-7.73558e+11,-1.65085e+11,5.99558e+07,-2.83318e+07,1.82653e+07
5,1,6.62833e+11,-7.71888e+11,-1.69525e+11,5.71747e+07,-3.2252e+07,1.85205e+07
5,1,6.66386e+11,-7.69742e+11,-1.65228e+11,5.39958e+07,-3.58966e+07,1.89191e+07
5,1,6.6736e+11,-7.67316e+11,-1.63375e+11,5.04833e+07,-3.91811e+07,1.94626e+07
5,1,6.70169e+11,-7.7387e+11,-1.63978e+11,4.67001e+07,-4.20531e+07,2.01491e+07
5,1,6.66092e+11,-7.69409e+11,-1.68704e+11,4.26808e+07,-4.4497e+07,2.09737e+07
5,1,6.70248e+11,-7.70147e+11,-1.6793e+11,3.84259e+07,-4.65151e+07,2.19288e+07
5,1,6.66048e+11,-7.75356e+11,-1.6902e+11,3.39237e+07,-4.80997e+07,2.30053e+07
5,1,6.68528e+11,-7.68027e+11,-1.51748e+11,4.03933e+07,4.13499e+07,2.89483e+07
5,1,6.73098e+11,-7.7253e+11,-1.54706e+11,4.50114e+07,3.90068e+07,2.76135e+07
5,1,6.72191e+11,-7.73431e+11,-1.55711e+11,4.93863e+07,3.60942e+07,2.6306e+07
5,1,6.67949e+11,-7.69241e+11,-1.54164e+11,5.34341e+07,3.26449e+07,2.50475e+07
5,1,6.68818e+11,-7.71438e+11,-1.55525e+11,5.70899e+07,2.86883e+07,2.38613e+07
5,1,6.69941e+11,-7.74519e+11,-1.53052e+11,6.02938e+07,2.42596e+07,2.2767e+07
5,1,6.69085e+11,-7.69291e+11,-1.50413e+11,6.29806e+07,1.94201e+07,2.17816e+07
5,1,6.71873e+11,-7.72729e+11,-1.53989e+11,6.50871e+07,1.42667e+07,2.09227e+07
5,1,6.7002e+11,-7.67608e+11,-1.49918e+11,6.65694e+07,8.9163e+06,2.02108e+07
5,1,6.70853e+11,-7.67471e+11,-1.50952e+11,6.74123e+07,3.47484e+06,1.96649e+07
5,1,6.73865e+11,-7.71822e+11,-1.46724e+11,6.7622e+07,-1.98683e+06,1.92961e+07
5,1,6.79539e+11,-7.66131e+11,-1.4708e+11,6.72083e+07,-7.43514e+06,1.91042e+07
5,1,6.74786e+11,-7.72459e+11,-1.47568e+11,6.61699e+07,-1.28537e+07,1.90799e+07
5,1,6.78051e+11,-7.71638e+11,-1.48872e+11,6.44937e+07,-1.82129e+07,1.92102e+07
5,1,6.80541e+11,-7.68596e+11,-1.5319e+11,6.21683e+07,-2.34467e+07,1.94835e+07
5,1,6.79319e+11,-7.71884e+11,-1.46002e+11,5.92042e+07,-2.84498e+07,1.98929e+07
5,1,6.77081e+11,-7.74106e+11,-1.48322e+11,5.56437e+07,-3.3099e+07,2.04352e+07
5,1,6.79797e+11,-7.73095e+11,-1.48851e+11,5.15544e+07,-3.72834e+07,2.11091e+07
5,1,6.78341e+11,-7.71972e+11,-1.45197e+11,4.70113e+07,-4.09217e+07,2.19128e+07
5,1,6.80434e+11,-7.73651e+11,-1.46588e+11,4.20882e+07,-4.39575e+07,2.28407e+07
5,1,6.78465e+11,-7.75298e+11,-1.45391e+11,3.68632e+07,-4.63475e+07,2.38837e+07
5,1,6.77378e+11,-7.73118e+11,-1.48191e+11,3.14268e+07,-4.80561e+07,2.5029e+07
5,1,6.80183e+11,-7.69539e+11,-1.37508e+11,4.51774e+07,3.9051e+07,2.73626e+07
5,1,6.85179e+11,-7.75051e+11,-1.39765e+11,4.99187e+07,3.56225e+07,2.62307e+07
5,1,6.82676e+11,-7.70124e+11,-1.32304e+11,5.41214e+07,3.16844e+07,2.51955e+07
5,1,6.86573e+11,-7.72551e+11,-1.39026e+11,5.77584e+07,2.73087e+07,2.42685e+07
5,1,6.82069e+11,-7.6782e+11,-1.31576e+11,6.08153e+07,2.25526e+07,2.3455e+07
5,1,6.81003e+11,-7.75461e+11,-1.33647e+11,6.32747e+07,1.74736e+07,2.27556e+07
5,1,6.81277e+11,-7.68519e+11,-1.33488e+11,6.5114e+07,1.21435e+07,2.21707e+07
5,1,6.85555e+11,-7.71339e+11,-1.31456e+11,6.63132e+07,6.64937e+06,2.1704e+07
5,1,6.90041e+11,-7.72737e+11,-1.35267e+11,6.68625e+07,1.08003e+06,2.13642e+07
5,1,6.83906e+11,-7.68038e+11,-1.30477e+11,6.67629e+07,-4.48867e+06,2.11628e+07
5,1,6.83364e+11,-7.70472e+11,-1.34515e+11,6.60199e+07,-9.99563e+06,2.11101e+07
5,1,6.91032e+11,-7.70105e+11,-1.38e+11,6.46425e+07,-1.53802e+07,2.1211e+07
5,1,6.9286e+11,-7.69982e+11,-1.32603e+11,6.26501e+07,-2.05653e+07,2.14632e+07
5,1,6.93466e+11,-7.70008e+11,-1.33207e+11,6.00835e+07,-2.54566e+07,2.18598e+07
5,1,6.88673e+11,-7.69003e+11,-1.33147e+11,5.70049e+07,-2.99622e+07,2.23923e+07
5,1,6.90011e+11,-7.73818e+11,-1.35346e+11,5.34807e+07,-3.40183e+07,2.30533e+07
5,1,6.9094e+11,-7.76967e+11,-1.29156e+11,4.95605e+07,-3.7596e+07,2.38362e+07
5,1,6.89305e+11,-7.71669e+11,-1.3437e+11,4.52714e+07,-4.06838e+07,2.47336e+07
5,1,6.88858e+11,-7.70283e+11,-1.33843e+11,4.06363e+07,-4.32619e+07,2.5735e+07
5,1,6.94287e+11,-7.7377e+11,-1.27984e+11,3.56982e+07,-4.52913e+07,2.68276e+07
5,1,6.92513e+11,-7.75854e+11,-1.29978e+11,3.05278e+07,-4.6725e+07,2.79971e+07
5,1,6.91649e+11,-7.73248e+11,-1.22169e+11,4.37487e+07,3.8143e+07,3.01042e+07
5,1,6.90061e+11,-7.70772e+11,-1.15985e+11,4.85481e+07,3.49384e+07,2.8867e+07
5,1,6.95866e+11,-7.71717e+11,-1.1995e+11,5.293e+07,3.10963e+07,2.76826e+07
5,1,6.91259e+11,-7.75432e+11,-1.20769e+11,5.67981e+07,2.6692e+07,2.65674e+07
5,1,6.95873e+11,-7.69548e+11,-1.15983e+11,6.00625e+07,2.18364e+07,2.55401e+07
5,1,6.93469e+11,-7.72527e+11,-1.19251e+11,6.26621e+07,1.66517e+07,2.46228e+07
5,1,6.97094e+11,-7.73217e+11,-1.17713e+11,6.45721e+07,1.12436e+07,2.38343e+07
5,1,7.00411e+11,-7.68809e+11,-1.15206e+11,6.57914e+07,5.69022e+06,2.3185e+07
5,1,6.93766e+11,-7.74472e+11,-1.17492e+11,6.63264e+07,52605.1,2.26771e+07
5,1,6.9816e+11,-7.76519e+11,-1.12595e+11,6.61816e+07,-5.60931e+06,2.23099e+07
5,1,7.02426e+11,-7.73817e+11,-1.16514e+11,6.53604e+07,-1.12274e+07,2.20855e+07
